Console,Title,Release_Date,ESRB,Publisher,Developer,Genre,UPC,PC_ID,Summary,URL,Console_ID,Publisher_ID,Developer_ID,Genre_ID
sega-game-gear,Super Smash TV,1994-01-01,Unkown,Flying Edge,Probe Entertainment Limited,Shoot'em Up,741062112040,18427,"Super Smash TV explodes onto Game Gear! Play the real arcade game where you blast cyborg mutants, pulverize club-wielding mechanoids and blow tactical assault tanks to smithereens. Sure, you can win cars and toasters, but first you must destroy the metal munching Cobra, 30 tons of Mutoid Man and more. After all, this is the game show with the ultimate in prizes… your life!
Tune into Super Smash TV and bring the smashing arcade action home!",https://www.pricecharting.com/game/sega-game-gear/super-smash-tv,6,113,413,29
sega-game-gear,Super Space Invaders,1993-01-01,Unkown,Domark,Tiertex Design Studios,Shoot'em Up,010900024907,18428,"They’re back! Bigger, meaner… and more fun than ever before!
The Space Invaders that rocked the world with their legions of relentlessly descending aliens have returned – in super form! SUPER SPACE INVADERS has all the thrills and chills of the original classic hit – and more! It comes packed with new power-ups, weapons and shields. 
You’ll go ballistic over the entirely different waves of aliens and attack formations – like the night invasion, where you’ll use spotlights to seek and destroy the extraterrestrial marauders. You’ll positively love the awesome graphics and sizzling sounds, completely updated to meet state-of-the-art standards for the ‘90s.
Best of all, you can share the excitement with a friend on another Game Gear using your Gear-to-Gear Cable for simultaneous two-player gaming!
SUPER SPACE INVADERS. You’ve never has so much fun saving the world!",https://www.pricecharting.com/game/sega-game-gear/super-space-invaders,6,92,559,29
sega-game-gear,Super Star Wars: Return of the Jedi,1994-01-01,Kids to Adults,Black Pearl,Realtime Associates,Platformer,785138350110,20127,"The Adventure and Excitement of the 16-bit Game – Are you ready to challenge the dark side?
Choose your Rebel warrior: Luke Skywalker, Leia Organa, Han Solo, Chewbacca or Wicket the Ewok. Relive the action of the movie as your rescue Han from Jabba the Hutt, destroy the power generator on the forest moon of Endor, challenge Darth Vader and the Evil Emperor and lead the Rebel assault fleet in the final battle to destroy the new Death Star!
The Force will be with you as you struggle to defeat the Empire once and for all!",https://www.pricecharting.com/game/sega-game-gear/super-star-wars-return-of-the-jedi,6,50,435,25
sega-game-gear,Surf Ninjas,1993-01-01,Everyone,Sega,NuFX,Beat'em Up,010086025101,18430,"As Johnny McQuinn, you’ve got a date with destiny. Return to Patu San and claim your birthright as its ruler!

There’s only one catch. First you’ve got to achieve ultimate mastery of the martial arts. What’s next? Peer into the future, not with a crystal ball, but with the Sega Game Gear system. Then kick into action to combat Colonel Chis infamous ninja death squads and regain your kingdom!!

*Intense gameplay with loads of martial arts action and acrobatic maneuvers
*Multiple ninja weapons and power ups.
*10 levels of high-speed hand-to-hand action.",https://www.pricecharting.com/game/sega-game-gear/surf-ninjas,6,287,377,6
sega-game-gear,T2 The Arcade Game,1993-01-01,Everyone,Arena,Probe Entertainment Limited,Shoot'em Up,Unkown,18432,"The #1 arcade shooting game of all time explodes onto Game Gear! You’re a T-800 terminator with an awesome array of weapons: rapid-fire machine gun, shotgun, rockets and an M-79 Grenade launcher. Blast endoskeletons and HKs… terminate the liquid metal T-1000 or be TERMINATED!",https://www.pricecharting.com/game/sega-game-gear/t2-the-arcade-game,6,29,413,29
sega-game-gear,Tails' Adventure,1995-01-01,Kids to Adults,Sega,Aspect,Action & Adventure,010086025835,18433,"Sonic’s sidekick Tails in his first solo adventure!
Tails must stop the Battle Fortress bird army from taking control of Tails Island to rule over the animals.
On land, in the air, and at sea, Tails battles some pretty tough birds!
*With unlimited flying ability, Tails can fly with the best of them!
*Equip Tails with over 20 power-ups or special items to tackle the task at hand.
*Passwords allow you to resume play where you left off last.",https://www.pricecharting.com/game/sega-game-gear/tails'-adventure,6,287,55,2
sega-game-gear,TaleSpin,1993-01-01,Unkown,Sega,Interactive Designs,Platformer,010086024128,18435,"Soar into action with Kit and Baloo!
Start your engines! Kit and Baloo scramble to win the world’s zaniest flying contest ever, in their famous flying machine, the Sea Duck. The prize: a lucrative air transport contract and glory for all!
Compete against the crafty Shere Khan. Fend off lowdown high-altitude strikes by Air Pirate Don Karnage. This airborne bully will use every trick in the book to beat you! So grab your Game Gear and fly by the seat of your pants into intense action and adventure!
*As Kit or Baloo, explore 8 exotic locations around the world, collecting cargo as you go.
*Don Karnage is on your tail! Stop him with the Sea Duck’s grease gun or pop him with your slingshot!
*Pilot the Sea Duck or ride the currents on your airfoil!",https://www.pricecharting.com/game/sega-game-gear/talespin,6,287,259,25
sega-game-gear,Taz in Escape from Mars,1994-01-01,Everyone,Sega,Sega,Platformer,010086025385,18437,"Sega Game Gear takes TAZ outta this world! EEERRRGG!!
Hot-tempered TAZ is kidnapped and caged… in a zoo… on Planet Mars! But this time, Marvin the Martian is messing with the wrong Earthling! It’s all ATTITUDE and APPETITE as TAZ spins his way outta there even if he has to devour the entire planet!
*ALL-NEW moves! TAZ whirls like a tornado, zips around on a whirly-copter, rebounds off walls, drills through rocks and EATS, EATS, EATS!
*TAZ tangles with Yosemite Sam, K-9, Witch Hazel, the Mad Scientist and a galaxy of other LOONEY TUNES stars!!
*5 humorous levels of TAZ-tantrums – Mars, Cloud Empire, The Haunted Castle…. And More!
*Fan-TAZ-tic gameplay, graphics, sound effects, cartoon quality animations and side-splitting slapstick!",https://www.pricecharting.com/game/sega-game-gear/taz-in-escape-from-mars,6,287,470,25
sega-game-gear,Taz Mania,1994-01-01,Unkown,Sega,NuFX,Platformer,010086024135,18438,"Taz is at it again. Like a Tasmanian tornado, his ravenous appetite is spinning way out of control. The only thing that can satisfy it is the boulder-size egg of the great lost Seabird. To find it, TAZ must search throughout Tasmania.
It’s a mad dash through a mine shaft in a runaway cart. Pick the right route or TAZ could get lost. Help Taz dodge Bush Rats by learning to fly. Jump over cliffs on a speedy ski ride down an icy mountain.
Join TAZ in a spinning, fast-paced chase for the ultimate Tasmanian treat!
*Food fuels TAZ’s tornado action. The more TAZ eats the more he spins.
*Intense, fast scrolling graphics and animation.
*Feed your need for speed with 7 unique levels of split-second timing and thumb-twitching action.",https://www.pricecharting.com/game/sega-game-gear/taz-mania,6,287,377,25
sega-game-gear,Tempo Jr,1995-01-01,Kids to Adults,Sega,SIMS,Platformer,010086025637,18439,"Music can be fun! Tempo, the hip-hoppin' grasshopper. lives in the musical world of planet Rhythmia. It's up to Tempo to save the rhythm and give King Dirge the blues!

Tempo boogies, spins, snaps his fingers and slings notes to zap King Dirges tune-swiping ants.

Music is the key! Collect CDs to charge up Tempo's energy. Learn about notes in the bonus round!

5 rockin' stages, each with its own rollin' beat!",https://www.pricecharting.com/game/sega-game-gear/tempo-jr,6,287,451,25
sega-game-gear,Tengen World Cup Soccer,1993-01-01,Unkown,Tengen,SIMS,Soccer,031763044611,18440,"Get your kicks on the go!
24 countries have shown up to claim the Tengen World Cup. But only one will go home a winner…
Strap on your cleats and challenge the world for the ultimate soccer prize! Show your true colors and rip one past a gutsy Brazilian goalie. Dive on a Peruvian cannonball and save the day. Link up with a buddy and go head-to-head for ownership of the “T” cup.",https://www.pricecharting.com/game/sega-game-gear/tengen-world-cup-soccer,6,343,451,31
sega-game-gear,Terminator,1992-01-01,Unkown,Virgin Interactive,Probe Entertainment Limited,Platformer,Unkown,18441,"Welcome to Post-Holocaust Los Angeles in the year 2029, where mutant robots pilot their crafts through the blood-red sky, hunting down human beings that once dominated this wasteland.
Just like the movie, you assume the role of Kyle Reese, a time traveler from the future who returns to modern-day L.A. to protect the life of Sarah Conner – the beautiful woman who holds the key to the survival of the human race.
Your mission: Outwit and outmaneuver a brutal killing machine known as the Terminator. He’s big, he’s bad and he’s virtually unstoppable – let’s hope you’re smarter!",https://www.pricecharting.com/game/sega-game-gear/terminator,6,380,413,25
sega-game-gear,Terminator 2 Judgment Day,1993-01-01,Everyone,Flying Edge,Arc Developments,Platformer,Unkown,32439,"Destroy the shape-changing, body-slicing liquid metal T-1000! You are a T-800 terminator: living tissue over metal endoskeleton – programmed to protect John Connor and prevent Judgement Day. Battle bad-to-the-bone bikers! Rescue Sarah! Destroy Cyberdyne Laboratories! Terminate the T-1000 in the ultimate metal-wrenching steel mill battle of the machines!",https://www.pricecharting.com/game/sega-game-gear/terminator-2-judgment-day,6,113,47,25
sega-game-gear,Tesserae,1993-01-01,Unkown,GameTek,Eurocom,Puzzle,043948003535,18442,"Clear the board by jumping one colorful patterned tile over another. Sound easy? Judge for yourself. A bewitching brain-teaser, Tessarae, poses infinite variety in three levels of difficulty, on nine distinct mosaic boards. Use logic and gut instinct to compete for top score. But be warned: tile flipping can be addictive.",https://www.pricecharting.com/game/sega-game-gear/tesserae,6,127,169,26
sega-game-gear,The Lion King,1994-11-08,Everyone,Sega,Syrox Developments,Platformer,096427012054,14482,"Sega presents a Disney Software/Virgin Interactive Entertainment, Inc. co-production of The Lion King. Straight from the hit movie, Simba the lion cub is the high-spirited prince of the Pridelands. When his father King Mufasa perishes, Simba is banished, leaving his evil uncle Scar to rule the kingdom. Vowing to restore peace to the Pridelands, Simba must battle to regain his rightful throne!

*Play Simba first as a playful cub and then as a mighty lion through 10 exciting levels, including the Elephant Graveyard and Hyena Lairs!
*Battling a wildebeest stampede and pack of hyenas, Simba gains new fighting skills as he grows to become a Lion King!
*With spectacular graphics and animation, every jungle scene, river cascade and dark forest lair bursts with beauty and danger!",https://www.pricecharting.com/game/sega-game-gear/the-lion-king,6,287,527,25
sega-game-gear,The Simpsons Bart vs the Space Mutants,1992-01-01,Unkown,Flying Edge,Imagineering Inc,Platformer,741062112026,18391,"Hello, fellow humans! Barthlomew J. Simpson here, with a very important secret: SPACE MUTANTS ARE INVADING SPRINGFIELD! That's right, man! A buncha slimy, horrible, totally gross and putrid monsters are taking over the bodies of the people who live here and they wanna build a weapon that's gonna take over the entire planet! Anyway, yours truly is the only one who can see 'em 'cause of my X-ray glasses - so it's up to me to stop 'em! I've gotta spraypaint things, get radical on my skateboard, use my trusty slingshot, and in general behave like a nuisance, man. Plus, with evil dudes like Nelson the bully and Sideshow Bob getting in my way, it's a good thing I've got the rest of the Simpsons to help me out! So if you're a decent person, a patriot, and somebody who cares about this sorry planet, you'll do the right thing. Save the Earth!",https://www.pricecharting.com/game/sega-game-gear/the-simpsons-bart-vs-the-space-mutants,6,113,247,25
